time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,rollout/trapped_steps_mean,rollout/final_temperature_mean,rollout/trapped_end_fraction,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1715,99.64,88176,51,166.53322672,1432,98.52380952380952,0.0002824701447322809,0.9047619047619048,0.6472903106478043,17.918698960915208,0.1214771450322587,9984,-14.028209924697876,0.0001,,
1720,99.64,88568,51,168.90401579999997,1436,,,,,,,,,,,
1726,101.13,89024,51,169.9570226,1440,,,,,,,,,,,
1731,101.13,89416,51,168.64885259999994,1444,,,,,,,,,,,
1737,101.13,89872,51,171.01206636999996,1448,,,,,,,,,,,
1756,101.13,90264,51,170.984912,1452,106.0,0.00012079583509251078,1.0,0.7261447371565737,18.787095926702023,0.12426670116838068,10240,-14.815811231732368,0.0001,,
1762,101.13,90720,51,167.10240267999998,1456,,,,,,,,,,,
1767,101.13,91112,51,166.96133236999998,1460,,,,,,,,,,,
1772,101.13,91568,51,169.2389116,1464,,,,,,,,,,,
1777,101.13,91960,51,173.31928694,1468,,,,,,,,,,,
1797,102.02,92416,51,175.03603739000005,1472,106.0,0.00015368236592187777,1.0,0.7064551034709439,19.6547908782959,0.12738296505995095,10496,-15.286156062036753,0.0001,,
1802,102.02,92808,51,175.51786587000004,1476,,,,,,,,,,,
1808,102.02,93264,51,180.67441675999996,1480,,,,,,,,,,,
1813,102.02,93656,51,179.72106228999996,1484,,,,,,,,,,,
1819,102.7,94112,51,180.53402148,1488,,,,,,,,,,,
1838,103.59,94504,51,185.01140829,1492,106.0,0.00013597695352496973,1.0,0.687282090773806,19.357195515185595,0.13052193576004356,10752,-16.059998337179422,0.0001,,
1844,103.59,94960,51,184.79963867000004,1496,,,,,,,,,,,
1849,103.59,95352,51,191.03225222999998,1500,,,,,,,,,,,
1855,103.59,95808,51,196.98832228999999,1504,,,,,,,,,,,
1860,104.47,96200,51,198.71856857,1508,,,,,,,,,,,
1880,104.47,96656,51,201.18674463000002,1512,106.0,0.00012463014026131963,1.0,0.6098882833321113,20.721714977174997,0.13349968189140782,11008,-16.87031527981162,0.0001,,
1884,105.33,97048,51,206.31612246,1516,,,,,,,,,,,
1890,105.33,97504,51,207.75687421000003,1520,,,,,,,,,,,
1895,106.0,97896,51,211.46277725999997,1524,,,,,,,,,,,
1915,106.0,98352,51,207.44999292999992,1528,106.0,0.00012907177748024015,1.0,0.5187237869540695,21.930630017071962,0.13638971577165648,11264,-17.367832746356726,0.0001,,
1920,106.0,98744,51,210.79030944999994,1532,,,,,,,,,,,
1926,106.0,99200,51,209.90102476,1536,,,,,,,,,,,
1931,106.0,99592,51,210.06161616999998,1540,,,,,,,,,,,
,,100000,,,,,,,,,,,,,106.0,209.56701218999999
2949,106.0,100048,33,210.31424822999998,1544,,,,,,,,,,,
2967,106.0,100440,33,206.85814990999998,1548,106.0,0.00015453080216110617,1.0,0.6412028665363323,22.388357292860746,0.1393838555086404,11520,-17.839203882962465,0.0001,,
2973,106.0,100896,33,204.64493491000002,1552,,,,,,,,,,,
2978,106.0,101288,34,208.45051821,1556,,,,,,,,,,,
2984,106.0,101744,34,211.54882078000006,1560,,,,,,,,,,,
2989,106.0,102136,34,212.59870792,1564,,,,,,,,,,,
3009,106.0,102592,34,206.49929764000004,1568,106.0,0.000144659403985211,1.0,0.5658057966502383,22.790654003620148,0.14274608984123915,11776,-18.495510201901197,0.0001,,
3014,106.0,102984,34,209.83020559999997,1572,,,,,,,,,,,
3020,106.0,103440,34,213.19195890999995,1576,,,,,,,,,,,
3025,106.0,103832,34,209.28799719999998,1580,,,,,,,,,,,
3030,106.0,104288,34,211.32928868,1584,,,,,,,,,,,
3049,106.0,104680,34,210.73887785,1588,106.0,0.00017975328932052218,1.0,0.5139701758889714,23.98594967275858,0.14597296837018803,12032,-18.97683872655034,0.0001,,
3055,106.0,105136,34,211.26018402999995,1592,,,,,,,,,,,
3060,106.0,105528,34,214.7200483199999,1596,,,,,,,,,,,
3066,106.0,105984,34,212.95496590999994,1600,,,,,,,,,,,
3071,106.0,106376,34,212.79498451999996,1604,,,,,,,,,,,
3090,106.0,106832,34,215.16093368000003,1608,106.0,9.437044821396332e-05,1.0,0.47146375363809057,24.44253882393241,0.14890218258369714,12288,-19.594543773680925,0.0001,,
3095,105.18,107200,34,214.84972091000003,1612,,,,,,,,,,,
3101,105.18,107640,34,216.43511977000003,1616,,,,,,,,,,,
3106,105.18,108048,34,214.15485464000002,1620,,,,,,,,,,,
3112,105.18,108488,34,217.11732732000002,1624,,,,,,,,,,,
3131,105.18,108896,34,217.64945828999996,1628,101.3,0.00017299407668289554,0.95,0.3982424959249329,25.551632285118103,0.15171002526767552,12544,-20.25667056068778,0.0001,,
3136,105.18,109336,34,220.89803378999997,1632,,,,,,,,,,,
3141,105.18,109744,34,223.63616328999996,1636,,,,,,,,,,,
3147,105.18,110184,35,225.36927591,1640,,,,,,,,,,,
3152,105.18,110592,35,225.30668211000003,1644,,,,,,,,,,,
3171,105.18,111032,35,224.62217318999996,1648,106.0,0.00011031883926883892,1.0,0.2843365874105075,26.94887064024806,0.15418070182204247,12800,-20.915828309953213,0.0001,,
3176,105.18,111440,35,228.52934814999992,1652,,,,,,,,,,,
3182,105.18,111880,35,230.80345664000004,1656,,,,,,,,,,,
3187,105.18,112288,35,232.84563221999997,1660,,,,,,,,,,,
3207,105.18,112728,35,230.59728058000002,1664,106.0,8.979767949952805e-05,1.0,0.3311813997461286,27.57172792032361,0.15657003951491788,13056,-21.408782437443733,0.0001,,
3212,105.18,113136,35,239.17788577000002,1668,,,,,,,,,,,
3216,104.37,113496,35,236.27564103,1672,,,,,,,,,,,
3221,104.37,113920,35,231.68450918,1676,,,,,,,,,,,
3227,104.37,114344,35,234.81819874999997,1680,,,,,,,,,,,
3246,104.37,114768,35,234.21939138999997,1684,101.61904761904762,0.00012974561144110864,0.9523809523809523,0.2253567192092305,28.08724180981517,0.15906389575684443,13312,-22.118095718324184,0.0001,,
3251,104.37,115192,35,238.00690983000004,1688,,,,,,,,,,,
3257,104.37,115616,35,236.02988228,1692,,,,,,,,,,,
3262,104.37,116040,35,236.22606084999998,1696,,,,,,,,,,,
3267,103.48,116384,35,230.45450983000003,1700,,,,,,,,,,,
3285,103.48,116752,35,233.31015315000002,1704,101.2,0.00015782063338911338,0.95,0.2034312077157665,28.554954331368208,0.1611884479643777,13568,-22.698986664414406,0.0001,,
3291,103.48,117232,35,234.17556501000007,1708,,,,,,,,,,,
3296,104.3,117600,35,233.35673712000005,1712,,,,,,,,,,,
3302,104.3,118080,35,234.56841641,1716,,,,,,,,,,,
3307,104.3,118448,35,237.38403205000003,1720,,,,,,,,,,,
3327,104.3,118928,35,240.19538185000002,1724,106.0,8.692752350685961e-05,1.0,0.21817543078941526,30.50588843971491,0.16332783334655687,13824,-23.160327099263668,0.0001,,
3331,104.1,119272,35,239.26547208,1728,,,,,,,,,,,
3337,104.1,119776,35,233.70163229999997,1732,,,,,,,,,,,
3342,103.99,120120,35,228.59113753999998,1736,,,,,,,,,,,
3348,103.99,120624,36,231.11039341000003,1740,,,,,,,,,,,
3350,103.1,120768,36,227.23707059,1744,,,,,,,,,,,
3373,103.1,121472,36,230.6965666,1748,99.4090909090909,0.0001723757078129374,0.8636363636363636,0.24041722751280759,32.05090045556426,0.1661324134329334,14080,-23.905277021229267,0.0001,,
3375,103.1,121616,36,226.75029437,1752,,,,,,,,,,,
3383,103.1,122320,36,224.62387238,1756,,,,,,,,,,,
3385,103.03,122464,36,222.49799748999993,1760,,,,,,,,,,,
3408,102.53,123136,36,220.12190272,1764,104.55555555555556,7.40734613618204e-05,0.9444444444444444,0.2334423027896264,32.34974991902709,0.1687605187180452,14336,-24.259278416633606,0.0001,,
3410,102.53,123288,36,217.09072011999996,1768,,,,,,,,,,,
3416,102.93,123752,36,218.91046968999999,1772,,,,,,,,,,,
3421,102.93,124136,36,225.57277188,1776,,,,,,,,,,,
3426,102.93,124600,36,223.47668346000003,1780,,,,,,,,,,,
3446,102.93,124984,36,223.95443068000003,1784,100.0,9.034168625948317e-05,0.9047619047619048,0.19024664957032655,32.57070280984044,0.17143993702484295,14592,-24.77346433699131,0.0001,,
3452,102.93,125448,36,223.07434518999997,1788,,,,,,,,,,,
3456,102.08,125760,36,220.16782462000003,1792,,,,,,,,,,,
3462,102.08,126296,36,216.46514107000002,1796,,,,,,,,,,,
3466,102.97,126608,36,220.79999254000003,1800,,,,,,,,,,,
3487,102.97,127144,36,216.05524863000002,1804,101.65,0.0001322646386172843,0.95,0.16927546864098986,32.921341583132744,0.17371029866626486,14848,-25.19151607900858,0.0001,,
3491,102.97,127456,36,215.11336389999997,1808,,,,,,,,,,,
3497,102.97,127992,36,217.27148034,1812,,,,,,,,,,,
3501,102.97,128304,36,215.67044881,1816,,,,,,,,,,,
3507,102.08,128736,36,213.75951219999996,1820,,,,,,,,,,,
3525,102.08,129104,36,212.38604532999997,1824,101.0,9.367443975622552e-05,0.9473684210526315,0.12745537694172526,33.62304610386491,0.17615791031857952,15104,-26.056059792637825,0.0001,,
3531,102.28,129584,36,216.54815391,1828,,,,,,,,,,,
3536,102.28,129952,36,220.44109259,1832,,,,,,,,,,,
3542,102.39,130432,36,226.37784046999997,1836,,,,,,,,,,,
3546,102.39,130800,36,228.32481487999996,1840,,,,,,,,,,,
3566,103.28,131280,36,233.71765502,1844,106.0,7.136402381627282e-05,1.0,0.11389100358064752,33.25545857101679,0.17806091939564794,15360,-26.49963841587305,0.0001,,
3571,103.28,131648,36,233.89276063,1848,,,,,,,,,,,
3576,102.74,132064,36,236.27885274,1852,,,,,,,,,,,
3581,102.74,132464,36,237.30020984000004,1856,,,,,,,,,,,
3587,102.81,132912,37,242.58446594999998,1860,,,,,,,,,,,
3606,103.31,133312,36,248.33643436000003,1864,102.63157894736842,8.784547853397103e-05,0.9473684210526315,0.11678095788738574,35.1886825338006,0.17995822988450527,15616,-27.059388168156147,0.0001,,
3612,103.31,133760,37,245.63464113999999,1868,,,,,,,,,,,
3617,103.72,134160,37,248.8823334,1872,,,,,,,,,,,
3622,103.72,134608,37,248.38212257999996,1876,,,,,,,,,,,
3627,103.72,135008,37,251.38857103999996,1880,,,,,,,,,,,
3644,103.18,135184,37,251.29566806999995,1884,102.80952380952381,0.00016967162371894117,0.9523809523809523,0.03831598501710687,36.06998007744551,0.18194978119572625,15872,-27.813863195478916,0.0001,,
3652,103.18,135856,37,250.76687600000002,1888,,,,,,,,,,,
3654,103.14,136008,37,254.81685156,1892,,,,,,,,,,,
3661,103.14,136600,37,257.71990562999997,1896,,,,,,,,,,,
3665,103.14,136856,37,261.04146313999996,1900,,,,,,,,,,,
3686,103.14,137448,37,265.57396405,1904,101.05263157894737,0.00019557765147994744,0.8947368421052632,0.024541907720049494,36.635666117072105,0.1821772784460336,16128,-28.26994503289461,0.0001,,
3690,102.26,137704,37,260.04616789999994,1908,,,,,,,,,,,
3697,102.26,138296,37,260.61930728999994,1912,,,,,,,,,,,
3700,102.26,138552,37,263.64582687,1916,,,,,,,,,,,
3707,103.15,139144,37,264.77417116000004,1920,,,,,,,,,,,
3725,103.15,139400,37,270.61202073,1924,101.05,0.00017922722816450138,0.95,0.11709901770882425,37.033949472010136,0.18403672351269051,16384,-29.32788586616516,0.0001,,
3729,102.67,139760,37,269.11230765,1928,,,,,,,,,,,
3734,102.21,140176,37,265.67485387,1932,,,,,,,,,,,
3740,102.21,140608,37,263.26379379,1936,,,,,,,,,,,
3745,102.16,140984,37,260.78297307,1940,,,,,,,,,,,
3763,101.41,141344,37,257.65337894,1944,99.19047619047619,8.896907552629473e-05,0.8571428571428571,-0.011757990410842467,37.90977381169796,0.1848601051606238,16640,-29.786684796214104,0.0001,,
3769,101.41,141792,37,255.47693493999998,1948,,,,,,,,,,,
3774,101.95,142192,37,259.15855882,1952,,,,,,,,,,,
3779,101.95,142640,37,260.37772439,1956,,,,,,,,,,,
3784,101.95,143040,37,259.23983906,1960,,,,,,,,,,,
3804,101.95,143488,37,258.5321884400001,1964,100.88888888888889,0.00010775844985732458,0.9444444444444444,0.027487293617014075,39.13252056762576,0.18541044084122404,16896,-30.42226465791464,0.0001,,
3809,101.95,143888,37,260.50535857999995,1968,,,,,,,,,,,
3814,101.95,144336,37,263.00580601,1972,,,,,,,,,,,
3819,101.95,144736,37,261.71180823,1976,,,,,,,,,,,
3825,101.95,145184,37,262.75926537,1980,,,,,,,,,,,
3844,102.49,145584,37,265.60889683,1984,106.0,0.0001269351443196512,1.0,0.060227510875847656,38.53624192625284,0.1866885072668083,17152,-30.877491027116776,0.0001,,
3850,102.49,146032,37,266.52585244,1988,,,,,,,,,,,
3855,103.38,146432,37,268.19830247,1992,,,,,,,,,,,
3860,103.38,146880,38,268.21978698,1996,,,,,,,,,,,
3865,103.38,147280,38,267.92432971,2000,,,,,,,,,,,
3885,103.38,147728,38,267.32030205,2004,106.0,7.068541702961184e-05,1.0,0.016728407208574936,42.25796481221914,0.18746602797182277,17408,-31.518141485750675,0.0001,,
3890,104.26,148128,38,273.98714198,2008,,,,,,,,,,,
3895,103.76,148568,38,275.15632208000005,2012,,,,,,,,,,,
3901,103.76,148976,38,276.89834076,2016,,,,,,,,,,,
3906,103.76,149416,38,275.19362235,2020,,,,,,,,,,,
3925,103.76,149824,38,272.51401570999997,2024,102.25,5.475724152637226e-05,0.95,0.02436246101933648,41.08799558877945,0.18796945287613198,17664,-32.08207073062658,0.0001,,
3931,104.24,150264,38,273.97399762000003,2028,,,,,,,,,,,
3936,104.7,150672,38,277.8993202,2032,,,,,,,,,,,
3941,104.7,151112,38,281.14635697,2036,,,,,,,,,,,
3946,104.75,151520,38,283.47169305,2040,,,,,,,,,,,
3966,105.5,151960,38,283.02666284000003,2044,106.0,8.027256328368248e-05,1.0,0.01441852575771918,41.718322686851025,0.188632495875936,17920,-32.893741093575954,0.0001,,
3971,105.5,152368,38,286.07192231,2048,,,,,,,,,,,
3976,105.5,152808,38,285.82717161,2052,,,,,,,,,,,
3981,105.5,153216,38,286.25368686,2056,,,,,,,,,,,
4001,105.5,153656,38,287.59769958,2060,106.0,6.858745698689586e-05,1.0,-0.02238705456329626,43.37491097301245,0.18889005127130076,18176,-33.70829116553068,0.0001,,
4006,105.5,154064,38,288.38475544,2064,,,,,,,,,,,
4011,105.22,154440,38,288.8867892,2068,,,,,,,,,,,
4017,105.22,154912,38,284.53330662,2072,,,,,,,,,,,
4022,104.81,155288,38,280.67547798000004,2076,,,,,,,,,,,
4041,104.81,155760,38,278.44697327,2080,101.0,5.928071255524783e-05,0.9,0.014648378424681141,45.398452423512936,0.18841631955001503,18432,-34.13579075038433,0.0001,,
4046,104.81,156136,38,279.82036259000006,2084,,,,,,,,,,,
4052,104.81,156608,38,284.36846031000005,2088,,,,,,,,,,,
4055,103.93,156864,38,279.09962569000004,2092,,,,,,,,,,,
4060,103.49,157192,38,278.81632571,2096,,,,,,,,,,,
4080,103.49,157712,38,278.32362777000003,2100,99.05,0.00018394003093888324,0.9,0.0047615748990210705,42.84522381424904,0.18890743725933135,18688,-34.92280615121126,0.0001,,
4084,103.49,158040,38,278.47596251,2104,,,,,,,,,,,
4091,103.49,158560,38,276.49001705999996,2108,,,,,,,,,,,
4095,103.99,158888,38,277.24582644,2112,,,,,,,,,,,
4102,103.99,159408,38,278.4243302699999,2116,,,,,,,,,,,
4106,103.99,159736,38,278.46213569,2120,,,,,,,,,,,
4127,103.99,160256,38,280.94547892,2124,106.0,6.820831363028495e-05,1.0,0.00998248542600777,46.76943497732282,0.1892401987570338,18944,-35.71686013042927,0.0001,,
4131,103.99,160584,38,281.62790789999997,2128,,,,,,,,,,,
4137,103.99,161104,38,280.26301948,2132,,,,,,,,,,,
4141,103.99,161432,38,281.9071695100001,2136,,,,,,,,,,,
4162,103.99,161952,38,285.13720896000007,2140,106.0,5.612833309977088e-05,1.0,0.018609289762025583,47.152846086770296,0.18920569692272693,19200,-36.28633691370487,0.0001,,
4166,103.99,162280,38,286.98788085,2144,,,,,,,,,,,
4171,103.41,162704,38,283.02017239,2148,,,,,,,,,,,
4175,103.37,162992,39,279.42274866,2152,,,,,,,,,,,
4182,103.37,163552,39,277.65561969000004,2156,,,,,,,,,,,
4186,103.37,163840,39,278.09888805,2160,,,,,,,,,,,
4207,103.37,164400,39,277.92803872,2164,101.0,0.00015279735037105374,0.9047619047619048,0.02832651845528744,48.562533624470234,0.18974516564048827,19456,-37.13046991080046,0.0001,,
4211,103.65,164688,39,279.61980687,2168,,,,,,,,,,,
4217,103.65,165248,39,283.07068173000005,2172,,,,,,,,,,,
4221,104.06,165536,39,286.46974173,2176,,,,,,,,,,,
4243,104.06,166096,39,286.02498011,2180,106.0,7.947356255667303e-05,1.0,-0.016396858425650862,50.843612149357796,0.19058930198661983,19712,-37.35779955983162,0.0001,,
4246,103.18,166344,39,281.72998437,2184,,,,,,,,,,,
4253,103.18,166944,39,278.28792379000004,2188,,,,,,,,,,,
4257,104.06,167192,39,286.65175044,2192,,,,,,,,,,,
4264,104.5,167792,39,288.05128677000005,2196,,,,,,,,,,,
4281,104.5,168040,39,288.72045561000004,2200,101.04761904761905,0.0001700336619930716,0.9047619047619048,-0.018796044085320318,49.19132409244776,0.19004952436080202,19968,-37.90243135392666,0.0001,,
4289,104.5,168640,39,288.67396849,2204,,,,,,,,,,,
4292,104.24,168856,39,287.91001977999997,2208,,,,,,,,,,,
4300,104.24,169488,39,289.08352631,2212,,,,,,,,,,,
4302,104.24,169704,39,287.81503933,2216,,,,,,,,,,,
4324,104.24,170336,39,288.53431889999996,2220,103.9,9.699236716279452e-05,0.95,0.03313658927982033,47.60988753288984,0.19020659039961174,20224,-38.626326844096184,0.0001,,
4327,104.24,170552,39,284.98161967,2224,,,,,,,,,,,
4335,104.24,171184,39,283.0855621,2228,,,,,,,,,,,
4338,104.24,171400,39,283.76096732999997,2232,,,,,,,,,,,
4344,104.06,171928,39,280.72808661000005,2236,,,,,,,,,,,
4363,104.06,172248,39,278.18605517,2240,104.94736842105263,0.00013573910884979223,0.9473684210526315,-0.009484068174060667,50.60400081425905,0.19075573899317533,20480,-39.36653374135494,0.0001,,
4369,104.06,172776,39,280.00204032999994,2244,,,,,,,,,,,
4373,104.64,173096,39,282.00084929,2248,,,,,,,,,,,
4380,104.68,173624,39,286.59872642000005,2252,,,,,,,,,,,
4384,104.68,173944,39,288.34732969000004,2256,,,,,,,,,,,
4404,104.66,174472,39,285.40596204,2260,106.0,5.5235458596845376e-05,1.0,0.008915662456274731,53.05786617100239,0.1906349920318462,20736,-39.97305649518967,0.0001,,
4408,104.66,174792,39,281.69033887,2264,,,,,,,,,,,
4415,104.66,175320,39,284.62160678,2268,,,,,,,,,,,
4419,104.66,175640,39,284.46142236000003,2272,,,,,,,,,,,
4439,104.66,176168,39,286.08831386,2276,103.94444444444444,7.785177914412497e-05,0.9444444444444444,-0.017316619892881135,48.78975372761488,0.1903392619569786,20992,-40.7643433958292,0.0001,,
4443,104.66,176488,39,286.35408333000004,2280,,,,,,,,,,,
4450,105.54,177016,39,288.94582641000005,2284,,,,,,,,,,,
4454,105.54,177336,39,288.96982911000003,2288,,,,,,,,,,,
4460,105.54,177864,39,288.13405674,2292,,,,,,,,,,,
4479,105.54,178184,39,288.89578188,2296,106.0,5.907859147441295e-05,1.0,0.030117237805825425,53.832214035093784,0.19089267664821818,21248,-41.14530183374882,0.0001,,
4484,104.65,178640,39,284.03217778,2300,,,,,,,,,,,
4489,104.65,179032,39,285.69039181000005,2304,,,,,,,,,,,
4495,104.91,179488,39,288.13985890000004,2308,,,,,,,,,,,
4500,104.91,179880,39,288.51502347,2312,,,,,,,,,,,
4520,104.91,180336,39,287.79271629,2316,101.25,0.00014261425944627084,0.95,0.09464439687872073,50.70129230618477,0.19286328420275822,21504,-41.65104041993618,0.0001,,
4525,104.91,180728,39,288.27441492,2320,,,,,,,,,,,
4530,104.91,181184,39,288.97910403000003,2324,,,,,,,,,,,
4535,104.91,181576,40,291.3134071299999,2328,,,,,,,,,,,
4541,104.91,182032,40,292.18571582,2332,,,,,,,,,,,
4560,105.09,182424,40,289.62116478999997,2336,105.45,7.905426151213614e-05,0.95,0.07801351631860598,52.33739150315523,0.19636967894621193,21760,-42.687394723296165,0.0001,,
4565,105.09,182880,40,286.75917781,2340,,,,,,,,,,,
4570,105.09,183272,40,286.62679313999996,2344,,,,,,,,,,,
4576,105.09,183728,40,285.67569720999995,2348,,,,,,,,,,,
4581,105.09,184120,40,282.85352846,2352,,,,,,,,,,,
4600,105.09,184576,40,284.24903551,2356,106.0,7.765449469591517e-05,1.0,0.05360070923961757,53.96747765690088,0.19880483421729878,22016,-43.03463087975979,0.0001,,
4603,104.22,184768,40,279.89436573,2360,,,,,,,,,,,
4608,104.22,185176,40,281.72571614000003,2364,,,,,,,,,,,
4613,104.22,185616,40,279.12768103999997,2368,,,,,,,,,,,
4617,103.33,185888,40,274.27633749,2372,,,,,,,,,,,
4638,103.15,186440,40,273.44295624000006,2376,94.65,0.0003041971981325262,0.8,0.029978086688061012,57.32788357883692,0.20042829570593312,22272,-43.683186292648315,0.0001,,
4641,103.15,186736,40,275.99751049,2380,,,,,,,,,,,
4649,103.15,187288,40,279.06841158,2384,,,,,,,,,,,
4652,103.15,187584,40,278.40832293999995,2388,,,,,,,,,,,
4659,103.15,188136,40,278.89777488,2392,,,,,,,,,,,
4677,103.15,188432,40,279.31602307,2396,104.28571428571429,7.556506836227518e-05,0.9523809523809523,0.05008092979915091,59.8261790946126,0.2020382761838846,22528,-44.060426622629166,0.0001,,
4684,104.04,188984,40,282.61972426,2400,,,,,,,,,,,
4688,104.04,189280,40,281.42663323,2404,,,,,,,,,,,
4695,104.04,189832,40,279.54368459,2408,,,,,,,,,,,
4698,104.04,190128,40,279.89833280999994,2412,,,,,,,,,,,
4719,104.04,190680,40,278.79849383,2416,106.0,5.0207798617944076e-05,1.0,0.08144109734166705,56.307822935283184,0.20439800340682268,22784,-44.7556963711977,0.0001,,
4723,104.04,190976,40,279.79392716,2420,,,,,,,,,,,
4729,103.86,191496,40,279.80122814000003,2424,,,,,,,,,,,
4733,103.86,191824,40,280.92712642,2428,,,,,,,,,,,
4740,103.86,192344,40,279.42179534999997,2432,,,,,,,,,,,
4758,103.8,192672,40,279.8351113,2436,103.25,8.40677090107976e-05,0.9,0.049393626031815074,57.491543769836426,0.2075564501574263,23040,-44.940532237291336,0.0001,,
4764,103.8,193192,40,283.76031202,2440,,,,,,,,,,,
4768,103.8,193520,40,283.60449624,2444,,,,,,,,,,,
4775,103.8,194040,40,286.37068634999997,2448,,,,,,,,,,,
4779,103.71,194368,40,284.48434915,2452,,,,,,,,,,,
4799,103.0,194824,40,278.90082084,2456,103.35,0.0001458307329958313,0.9,0.053903240397630725,59.129271917045116,0.20961395336780697,23296,-45.96662986278534,0.0001,,
4802,103.89,195096,40,286.28876321,2460,,,,,,,,,,,
4809,103.89,195672,40,286.36071176,2464,,,,,,,,,,,
4813,103.89,195944,40,286.46616611,2468,,,,,,,,,,,
4819,103.27,196472,40,283.41088956,2472,,,,,,,,,,,
4821,102.56,196608,40,281.54950319,2476,,,,,,,,,,,
4842,102.56,197192,40,279.21678248,2480,89.56521739130434,0.00017966188813154556,0.8260869565217391,0.021667625835107174,59.70914410799742,0.21139558224240318,23552,-46.52111929655075,0.0001,,
4846,102.56,197456,40,278.13209163999994,2484,,,,,,,,,,,
4853,102.56,198040,40,278.20660255,2488,,,,,,,,,,,
4856,102.56,198304,40,279.30746402,2492,,,,,,,,,,,
4878,102.56,198888,40,276.49512094,2496,106.0,0.0001447066952120884,1.0,0.028861735423561186,62.58474040776491,0.21211617928929627,23808,-46.6216821372509,0.0001,,
4881,102.56,199152,40,279.18398991000004,2500,,,,,,,,,,,
4886,102.15,199560,40,275.29795617,2504,,,,,,,,,,,
,,200000,,,,,,,,,,,,,101.11,288.31362344999997
5723,101.92,200000,34,275.02499792000003,2508,,,,,,,,,,,
5728,101.92,200408,34,274.76193005,2512,,,,,,,,,,,
5748,101.92,200848,34,276.04223357,2516,101.05,9.44714598694176e-05,0.9,0.012028970411847695,60.6720372736454,0.21295330370776355,24064,-47.59754121303558,0.0001,,
5753,101.92,201256,34,275.24221593,2520,,,,,,,,,,,
